,User ID,Subscription Type,Period Revenue,Join Date,Payment Date,Country,Age,Gender,Device,Plan Duration
7271,1825,Basic,3.0,2022-01-11,2023-09-07,United States,45,Male,Smart TV,1 Month
7272,1825,Basic,3.0,2022-01-11,2023-10-07,United States,45,Male,Smart TV,1 Month
7273,1825,Basic,3.0,2022-01-11,2023-11-07,United States,45,Male,Smart TV,1 Month
7309,1834,Basic,3.0,2022-03-11,2023-08-07,Spain,44,Male,Smart TV,1 Month
7310,1834,Basic,3.0,2022-03-11,2023-09-07,Spain,44,Male,Smart TV,1 Month
7311,1834,Basic,3.0,2022-03-11,2023-10-07,Spain,44,Male,Smart TV,1 Month
7313,1835,Premium,62.475,2022-10-22,2023-12-07,Italy,41,Female,Tablet,12 Months
7314,1836,Basic,3.0,2022-10-22,2023-10-07,Spain,29,Female,Smart TV,1 Month
7315,1836,Standard,4.2,2022-10-22,2023-11-07,Spain,29,Female,Smart TV,1 Month
7316,1836,Standard,4.2,2022-10-22,2023-12-07,Spain,29,Female,Smart TV,1 Month
7330,1839,Premium,7.5,2022-09-15,2023-07-07,Canada,36,Female,Smart TV,1 Month
7331,1839,Premium,7.5,2022-09-15,2023-08-07,Canada,36,Female,Smart TV,1 Month
7332,1839,Premium,7.5,2022-09-15,2023-09-07,Canada,36,Female,Smart TV,1 Month
7336,1841,Standard,4.2,2022-12-09,2023-09-07,United States,35,Female,Tablet,1 Month
7337,1841,Standard,4.2,2022-12-09,2023-10-07,United States,35,Female,Tablet,1 Month
7338,1841,Standard,4.2,2022-12-09,2023-11-07,United States,35,Female,Tablet,1 Month
7339,1841,Standard,4.2,2022-12-09,2023-12-07,United States,35,Female,Tablet,1 Month
7340,1842,Premium,7.5,2022-12-09,2023-10-07,Canada,34,Female,Smartphone,1 Month
7341,1842,Premium,7.5,2022-12-09,2023-11-07,Canada,34,Female,Smartphone,1 Month
7342,1842,Premium,7.5,2022-12-09,2023-12-07,Canada,34,Female,Smartphone,1 Month
7348,1844,Standard,17.64,2022-11-09,2023-09-07,Australia,47,Female,Smart TV,6 Months
7358,1848,Basic,3.0,2022-01-08,2023-11-07,Mexico,49,Male,Laptop,1 Month
7359,1848,Basic,3.0,2022-01-08,2023-12-07,Mexico,49,Male,Laptop,1 Month
7361,1848,Basic,3.0,2022-01-08,2023-11-07,Mexico,49,Male,Laptop,1 Month
7362,1848,Basic,3.0,2022-01-08,2023-12-07,Mexico,49,Male,Laptop,1 Month
7363,1849,Basic,3.0,2022-07-29,2023-08-07,Spain,33,Female,Smartphone,1 Month
7364,1849,Basic,3.0,2022-07-29,2023-09-07,Spain,33,Female,Smartphone,1 Month
7365,1849,Basic,3.0,2022-07-29,2023-10-07,Spain,33,Female,Smartphone,1 Month
7366,1849,Basic,3.0,2022-07-29,2023-11-07,Spain,33,Female,Smartphone,1 Month
7373,1852,Premium,7.5,2022-07-20,2023-11-07,Spain,49,Female,Tablet,1 Month
7374,1852,Premium,7.5,2022-07-20,2023-12-07,Spain,49,Female,Tablet,1 Month
7379,1854,Premium,7.5,2022-07-16,2023-09-07,Canada,46,Female,Laptop,1 Month
7380,1854,Premium,7.5,2022-07-16,2023-10-07,Canada,46,Female,Laptop,1 Month
7381,1854,Premium,7.5,2022-07-16,2023-11-07,Canada,46,Female,Laptop,1 Month
7388,1857,Standard,4.2,2022-06-07,2023-08-07,Canada,44,Female,Smart TV,1 Month
7389,1857,Standard,4.2,2022-06-07,2023-09-07,Canada,44,Female,Smart TV,1 Month
7390,1857,Standard,4.2,2022-06-07,2023-10-07,Canada,44,Female,Smart TV,1 Month
7391,1857,Standard,4.2,2022-06-07,2023-11-07,Canada,44,Female,Smart TV,1 Month
7392,1858,Basic,3.0,2022-03-07,2023-10-07,United Kingdom,34,Male,Smart TV,1 Month
7393,1859,Basic,3.0,2022-04-07,2023-08-07,Australia,41,Male,Laptop,1 Month
7394,1859,Basic,24.990000000000002,2022-04-07,2023-09-07,Australia,41,Male,Laptop,12 Months
7396,1859,Basic,3.0,2022-04-07,2023-08-07,Australia,41,Male,Laptop,1 Month
7397,1859,Basic,3.0,2022-04-07,2023-09-07,Australia,41,Male,Laptop,1 Month
7398,1859,Basic,3.0,2022-04-07,2023-10-07,Australia,41,Male,Laptop,1 Month
7406,1862,Basic,3.0,2022-04-07,2023-11-07,Brazil,31,Female,Tablet,1 Month
7407,1862,Basic,3.0,2022-04-07,2023-12-07,Brazil,31,Female,Tablet,1 Month
7409,1862,Basic,3.0,2022-04-07,2023-11-07,Brazil,31,Female,Tablet,1 Month
7410,1863,Standard,4.2,2022-05-07,2023-07-07,Mexico,35,Female,Smartphone,1 Month
7411,1863,Standard,4.2,2022-05-07,2023-08-07,Mexico,35,Female,Smartphone,1 Month
7412,1863,Standard,4.2,2022-05-07,2023-09-07,Mexico,35,Female,Smartphone,1 Month
7416,1865,Basic,3.0,2022-08-07,2023-08-07,Italy,39,Male,Smartphone,1 Month
7417,1865,Basic,3.0,2022-08-07,2023-09-07,Italy,39,Male,Smartphone,1 Month
7418,1865,Basic,3.0,2022-08-07,2023-10-07,Italy,39,Male,Smartphone,1 Month
7421,1867,Basic,12.600000000000001,2022-07-15,2023-07-07,Spain,31,Male,Tablet,6 Months
7422,1868,Basic,3.0,2022-01-08,2023-09-07,United States,38,Male,Tablet,1 Month
7423,1868,Basic,3.0,2022-01-08,2023-10-07,United States,38,Male,Tablet,1 Month
7424,1868,Basic,3.0,2022-01-08,2023-11-07,United States,38,Male,Tablet,1 Month
7425,1868,Basic,3.0,2022-01-08,2023-12-07,United States,38,Male,Tablet,1 Month
7427,1869,Basic,3.0,2022-11-08,2023-09-07,Canada,48,Male,Smart TV,1 Month
7428,1869,Basic,3.0,2022-11-08,2023-10-07,Canada,48,Male,Smart TV,1 Month
7429,1869,Basic,3.0,2022-11-08,2023-11-07,Canada,48,Male,Smart TV,1 Month
7430,1869,Basic,3.0,2022-11-08,2023-12-07,Canada,48,Male,Smart TV,1 Month
7432,1869,Basic,3.0,2022-11-08,2023-09-07,Canada,48,Male,Smart TV,1 Month
7436,1871,Standard,4.2,2022-08-15,2023-07-07,United States,43,Female,Smart TV,1 Month
7437,1871,Standard,4.2,2022-08-15,2023-08-07,United States,43,Female,Smart TV,1 Month
7438,1871,Standard,4.2,2022-08-15,2023-09-07,United States,43,Female,Smart TV,1 Month
7439,1871,Standard,4.2,2022-08-15,2023-10-07,United States,43,Female,Smart TV,1 Month
7447,1875,Basic,3.0,2022-08-29,2023-07-07,Germany,51,Male,Smart TV,1 Month
7448,1875,Basic,3.0,2022-08-29,2023-08-07,Germany,51,Male,Smart TV,1 Month
7449,1875,Basic,3.0,2022-08-29,2023-09-07,Germany,51,Male,Smart TV,1 Month
7450,1875,Basic,3.0,2022-08-29,2023-10-07,Germany,51,Male,Smart TV,1 Month
7451,1875,Basic,3.0,2022-08-29,2023-11-07,Germany,51,Male,Smart TV,1 Month
7457,1877,Basic,3.0,2022-09-13,2023-08-07,Brazil,50,Female,Smartphone,1 Month
7458,1877,Basic,3.0,2022-09-13,2023-09-07,Brazil,50,Female,Smartphone,1 Month
7459,1878,Standard,4.2,2022-09-14,2023-09-07,Mexico,39,Female,Tablet,1 Month
7460,1878,Standard,4.2,2022-09-14,2023-10-07,Mexico,39,Female,Tablet,1 Month
7461,1878,Standard,4.2,2022-09-14,2023-11-07,Mexico,39,Female,Tablet,1 Month
7462,1878,Standard,4.2,2022-09-14,2023-12-07,Mexico,39,Female,Tablet,1 Month
7463,1879,Basic,3.0,2022-09-17,2023-07-07,Spain,27,Female,Smart TV,1 Month
7464,1879,Basic,3.0,2022-09-17,2023-08-07,Spain,27,Female,Smart TV,1 Month
7465,1880,Basic,3.0,2022-09-18,2023-11-07,Italy,29,Male,Smart TV,1 Month
7466,1880,Basic,12.600000000000001,2022-09-18,2023-12-07,Italy,29,Male,Smart TV,6 Months
7468,1880,Basic,3.0,2022-09-18,2023-11-07,Italy,29,Male,Smart TV,1 Month
7478,1882,Basic,3.0,2022-09-27,2023-09-07,Spain,46,Male,Smartphone,1 Month
7479,1882,Basic,3.0,2022-09-27,2023-10-07,Spain,46,Male,Smartphone,1 Month
7480,1882,Basic,3.0,2022-09-27,2023-11-07,Spain,46,Male,Smartphone,1 Month
7481,1882,Basic,3.0,2022-09-27,2023-12-07,Spain,46,Male,Smartphone,1 Month
7483,1883,Basic,3.0,2022-04-10,2023-09-07,United States,50,Female,Tablet,1 Month
7484,1883,Basic,3.0,2022-04-10,2023-10-07,United States,50,Female,Tablet,1 Month
7497,1886,Basic,3.0,2022-11-10,2023-09-07,United States,38,Male,Smart TV,1 Month
7498,1886,Basic,3.0,2022-11-10,2023-10-07,United States,38,Male,Smart TV,1 Month
7499,1887,Premium,7.5,2022-10-13,2023-10-07,Canada,49,Male,Smart TV,1 Month
7500,1887,Basic,3.0,2022-10-13,2023-11-07,Canada,49,Male,Smart TV,1 Month
7501,1887,Basic,3.0,2022-10-13,2023-12-07,Canada,49,Male,Smart TV,1 Month
7503,1887,Basic,3.0,2022-10-13,2023-10-07,Canada,49,Male,Smart TV,1 Month
7504,1887,Basic,3.0,2022-10-13,2023-11-07,Canada,49,Male,Smart TV,1 Month
7505,1887,Basic,3.0,2022-10-13,2023-12-07,Canada,49,Male,Smart TV,1 Month
7507,1887,Basic,3.0,2022-10-13,2023-10-07,Canada,49,Male,Smart TV,1 Month
7512,1889,Basic,3.0,2022-10-20,2023-08-07,Australia,37,Female,Laptop,1 Month
7513,1889,Basic,3.0,2022-10-20,2023-09-07,Australia,37,Female,Laptop,1 Month
7514,1889,Basic,3.0,2022-10-20,2023-10-07,Australia,37,Female,Laptop,1 Month
7515,1889,Basic,3.0,2022-10-20,2023-11-07,Australia,37,Female,Laptop,1 Month
7516,1889,Basic,3.0,2022-10-20,2023-12-07,Australia,37,Female,Laptop,1 Month
7572,1902,Basic,3.0,2022-07-11,2023-11-07,Canada,30,Male,Smart TV,1 Month
7573,1902,Basic,3.0,2022-07-11,2023-12-07,Canada,30,Male,Smart TV,1 Month
7574,1903,Standard,4.2,2022-03-11,2023-09-07,United Kingdom,27,Female,Smart TV,1 Month
7575,1904,Standard,4.2,2022-03-11,2023-09-07,Australia,36,Female,Smartphone,1 Month
7576,1904,Standard,4.2,2022-03-11,2023-10-07,Australia,36,Female,Smartphone,1 Month
7577,1904,Standard,4.2,2022-03-11,2023-11-07,Australia,36,Female,Smartphone,1 Month
7578,1904,Standard,4.2,2022-03-11,2023-12-07,Australia,36,Female,Smartphone,1 Month
7591,1909,Premium,7.5,2022-09-16,2023-09-07,Spain,29,Male,Smart TV,1 Month
7592,1909,Basic,3.0,2022-09-16,2023-10-07,Spain,29,Male,Smart TV,1 Month
7593,1909,Basic,3.0,2022-09-16,2023-11-07,Spain,29,Male,Smart TV,1 Month
7594,1909,Standard,4.2,2022-09-16,2023-12-07,Spain,29,Male,Smart TV,1 Month
7596,1910,Premium,7.5,2022-09-17,2023-09-07,Italy,35,Male,Smartphone,1 Month
7597,1910,Basic,3.0,2022-09-17,2023-10-07,Italy,35,Male,Smartphone,1 Month
7598,1910,Basic,3.0,2022-09-17,2023-11-07,Italy,35,Male,Smartphone,1 Month
7599,1910,Basic,3.0,2022-09-17,2023-12-07,Italy,35,Male,Smartphone,1 Month
7601,1911,Basic,3.0,2022-09-17,2023-09-07,Spain,36,Female,Smart TV,1 Month
7602,1911,Basic,3.0,2022-09-17,2023-10-07,Spain,36,Female,Smart TV,1 Month
7603,1911,Basic,3.0,2022-09-17,2023-11-07,Spain,36,Female,Smart TV,1 Month
7604,1911,Basic,3.0,2022-09-17,2023-12-07,Spain,36,Female,Smart TV,1 Month
7606,1913,Standard,4.2,2022-09-14,2023-09-07,United States,46,Male,Tablet,1 Month
7607,1913,Basic,3.0,2022-09-14,2023-10-07,United States,46,Male,Tablet,1 Month
7608,1913,Basic,3.0,2022-09-14,2023-11-07,United States,46,Male,Tablet,1 Month
7609,1913,Basic,3.0,2022-09-14,2023-12-07,United States,46,Male,Tablet,1 Month
7611,1913,Basic,3.0,2022-09-14,2023-09-07,United States,46,Male,Tablet,1 Month
7612,1913,Basic,3.0,2022-09-14,2023-10-07,United States,46,Male,Tablet,1 Month
7616,1915,Basic,3.0,2022-09-13,2023-09-07,United States,42,Male,Smartphone,1 Month
7617,1915,Basic,3.0,2022-09-13,2023-10-07,United States,42,Male,Smartphone,1 Month
7618,1915,Basic,3.0,2022-09-13,2023-11-07,United States,42,Male,Smartphone,1 Month
7619,1915,Basic,3.0,2022-09-13,2023-12-07,United States,42,Male,Smartphone,1 Month
7621,1915,Basic,3.0,2022-09-13,2023-09-07,United States,42,Male,Smartphone,1 Month
7622,1915,Basic,3.0,2022-09-13,2023-10-07,United States,42,Male,Smartphone,1 Month
7627,1918,Basic,3.0,2022-07-08,2023-11-07,United Kingdom,34,Female,Smartphone,1 Month
7628,1918,Basic,3.0,2022-07-08,2023-12-07,United Kingdom,34,Female,Smartphone,1 Month
7630,1918,Basic,3.0,2022-07-08,2023-11-07,United Kingdom,34,Female,Smartphone,1 Month
7631,1918,Basic,3.0,2022-07-08,2023-12-07,United Kingdom,34,Female,Smartphone,1 Month
7633,1919,Standard,4.2,2022-07-08,2023-10-07,Australia,27,Female,Smart TV,1 Month
7634,1919,Standard,4.2,2022-07-08,2023-11-07,Australia,27,Female,Smart TV,1 Month
7635,1919,Standard,4.2,2022-07-08,2023-12-07,Australia,27,Female,Smart TV,1 Month
7661,1925,Premium,7.5,2022-07-14,2023-09-07,Italy,37,Female,Smart TV,1 Month
7662,1925,Premium,7.5,2022-07-14,2023-10-07,Italy,37,Female,Smart TV,1 Month
7663,1925,Premium,7.5,2022-07-14,2023-11-07,Italy,37,Female,Smart TV,1 Month
7664,1925,Premium,7.5,2022-07-14,2023-12-07,Italy,37,Female,Smart TV,1 Month
7666,1925,Premium,7.5,2022-07-14,2023-09-07,Italy,37,Female,Smart TV,1 Month
7667,1925,Premium,7.5,2022-07-14,2023-10-07,Italy,37,Female,Smart TV,1 Month
7668,1925,Premium,62.475,2022-07-14,2023-11-07,Italy,37,Female,Smart TV,12 Months
7673,1927,Standard,4.2,2022-07-07,2023-09-07,Spain,43,Female,Smart TV,1 Month
7674,1927,Standard,4.2,2022-07-07,2023-10-07,Spain,43,Female,Smart TV,1 Month
7675,1927,Standard,4.2,2022-07-07,2023-11-07,Spain,43,Female,Smart TV,1 Month
7676,1927,Standard,4.2,2022-07-07,2023-12-07,Spain,43,Female,Smart TV,1 Month
7677,1928,Standard,4.2,2022-07-07,2023-12-07,United States,44,Female,Smart TV,1 Month
7679,1929,Basic,3.0,2022-08-07,2023-08-07,Canada,33,Female,Smartphone,1 Month
7680,1929,Basic,24.990000000000002,2022-08-07,2023-09-07,Canada,33,Female,Smartphone,12 Months
7682,1929,Basic,3.0,2022-08-07,2023-08-07,Canada,33,Female,Smartphone,1 Month
7683,1929,Basic,3.0,2022-08-07,2023-09-07,Canada,33,Female,Smartphone,1 Month
7684,1929,Basic,3.0,2022-08-07,2023-10-07,Canada,33,Female,Smartphone,1 Month
7685,1929,Basic,3.0,2022-08-07,2023-11-07,Canada,33,Female,Smartphone,1 Month
7686,1930,Basic,3.0,2022-07-07,2023-10-07,United States,36,Male,Smart TV,1 Month
7687,1930,Basic,3.0,2022-07-07,2023-11-07,United States,36,Male,Smart TV,1 Month
7688,1930,Basic,3.0,2022-07-07,2023-12-07,United States,36,Male,Smart TV,1 Month
7700,1933,Basic,3.0,2022-09-07,2023-08-07,United Kingdom,32,Male,Smart TV,1 Month
7701,1933,Basic,3.0,2022-09-07,2023-09-07,United Kingdom,32,Male,Smart TV,1 Month
7702,1933,Basic,3.0,2022-09-07,2023-10-07,United Kingdom,32,Male,Smart TV,1 Month
7703,1933,Basic,3.0,2022-09-07,2023-11-07,United Kingdom,32,Male,Smart TV,1 Month
7704,1933,Basic,3.0,2022-09-07,2023-12-07,United Kingdom,32,Male,Smart TV,1 Month
7706,1933,Basic,3.0,2022-09-07,2023-08-07,United Kingdom,32,Male,Smart TV,1 Month
7707,1933,Basic,3.0,2022-09-07,2023-09-07,United Kingdom,32,Male,Smart TV,1 Month
7710,1935,Standard,4.2,2022-12-07,2023-08-07,Germany,36,Female,Tablet,1 Month
7711,1935,Standard,4.2,2022-12-07,2023-09-07,Germany,36,Female,Tablet,1 Month
7712,1935,Standard,4.2,2022-12-07,2023-10-07,Germany,36,Female,Tablet,1 Month
7713,1935,Standard,4.2,2022-12-07,2023-11-07,Germany,36,Female,Tablet,1 Month
7714,1935,Standard,34.986000000000004,2022-12-07,2023-12-07,Germany,36,Female,Tablet,12 Months
7721,1937,Basic,3.0,2022-07-16,2023-08-07,Brazil,32,Male,Smart TV,1 Month
7722,1937,Basic,3.0,2022-07-16,2023-09-07,Brazil,32,Male,Smart TV,1 Month
7723,1937,Basic,3.0,2022-07-16,2023-10-07,Brazil,32,Male,Smart TV,1 Month
7724,1937,Basic,3.0,2022-07-16,2023-11-07,Brazil,32,Male,Smart TV,1 Month
7725,1937,Basic,3.0,2022-07-16,2023-12-07,Brazil,32,Male,Smart TV,1 Month
7727,1937,Basic,3.0,2022-07-16,2023-08-07,Brazil,32,Male,Smart TV,1 Month
7736,1940,Basic,24.990000000000002,2022-08-14,2023-11-07,Italy,35,Male,Tablet,12 Months
7738,1941,Basic,3.0,2022-08-16,2023-08-07,Spain,29,Female,Smart TV,1 Month
7739,1941,Basic,3.0,2022-08-16,2023-09-07,Spain,29,Female,Smart TV,1 Month
7740,1941,Basic,3.0,2022-08-16,2023-10-07,Spain,29,Female,Smart TV,1 Month
7741,1941,Basic,3.0,2022-08-16,2023-11-07,Spain,29,Female,Smart TV,1 Month
7742,1941,Basic,3.0,2022-08-16,2023-12-07,Spain,29,Female,Smart TV,1 Month
7744,1942,Basic,3.0,2022-08-17,2023-09-07,Spain,33,Female,Smart TV,1 Month
7745,1942,Basic,3.0,2022-08-17,2023-10-07,Spain,33,Female,Smart TV,1 Month
7746,1942,Basic,3.0,2022-08-17,2023-11-07,Spain,33,Female,Smart TV,1 Month
7747,1942,Basic,3.0,2022-08-17,2023-12-07,Spain,33,Female,Smart TV,1 Month
7748,1943,Basic,3.0,2022-08-25,2023-09-07,United States,49,Male,Smart TV,1 Month
7749,1943,Basic,3.0,2022-08-25,2023-10-07,United States,49,Male,Smart TV,1 Month
7750,1943,Basic,3.0,2022-08-25,2023-11-07,United States,49,Male,Smart TV,1 Month
7751,1943,Basic,3.0,2022-08-25,2023-12-07,United States,49,Male,Smart TV,1 Month
7753,1943,Basic,3.0,2022-08-25,2023-09-07,United States,49,Male,Smart TV,1 Month
7754,1943,Basic,3.0,2022-08-25,2023-10-07,United States,49,Male,Smart TV,1 Month
7757,1944,Basic,24.990000000000002,2022-08-28,2023-10-07,Canada,27,Male,Tablet,12 Months
7759,1945,Basic,3.0,2022-08-29,2023-08-07,United States,39,Female,Smart TV,1 Month
7760,1945,Basic,3.0,2022-08-29,2023-09-07,United States,39,Female,Smart TV,1 Month
7761,1946,Basic,3.0,2022-11-09,2023-11-07,United States,34,Female,Smart TV,1 Month
7762,1946,Premium,7.5,2022-11-09,2023-12-07,United States,34,Female,Smart TV,1 Month
7764,1946,Basic,3.0,2022-11-09,2023-11-07,United States,34,Female,Smart TV,1 Month
7765,1946,Basic,3.0,2022-11-09,2023-12-07,United States,34,Female,Smart TV,1 Month
7767,1946,Basic,3.0,2022-11-09,2023-11-07,United States,34,Female,Smart TV,1 Month
7768,1947,Basic,3.0,2022-12-09,2023-09-07,Canada,39,Male,Smartphone,1 Month
7769,1947,Basic,3.0,2022-12-09,2023-10-07,Canada,39,Male,Smartphone,1 Month
7773,1949,Standard,4.2,2022-09-17,2023-10-07,Australia,39,Female,Smart TV,1 Month
7774,1949,Standard,4.2,2022-09-17,2023-11-07,Australia,39,Female,Smart TV,1 Month
7775,1949,Standard,4.2,2022-09-17,2023-12-07,Australia,39,Female,Smart TV,1 Month
7777,1949,Standard,4.2,2022-09-17,2023-10-07,Australia,39,Female,Smart TV,1 Month
7791,1952,Basic,3.0,2022-09-27,2023-09-07,Brazil,31,Male,Smartphone,1 Month
7792,1952,Basic,3.0,2022-09-27,2023-10-07,Brazil,31,Male,Smartphone,1 Month
7793,1952,Basic,24.990000000000002,2022-09-27,2023-11-07,Brazil,31,Male,Smartphone,12 Months
7794,1953,Basic,3.0,2022-09-10,2023-10-07,Mexico,47,Male,Smartphone,1 Month
7795,1953,Basic,3.0,2022-09-10,2023-11-07,Mexico,47,Male,Smartphone,1 Month
7796,1953,Basic,3.0,2022-09-10,2023-12-07,Mexico,47,Male,Smartphone,1 Month
7798,1953,Basic,3.0,2022-09-10,2023-10-07,Mexico,47,Male,Smartphone,1 Month
7811,1956,Standard,4.2,2022-12-10,2023-09-07,Spain,30,Female,Tablet,1 Month
7812,1956,Standard,4.2,2022-12-10,2023-10-07,Spain,30,Female,Tablet,1 Month
7813,1956,Standard,4.2,2022-12-10,2023-11-07,Spain,30,Female,Tablet,1 Month
7814,1956,Standard,4.2,2022-12-10,2023-12-07,Spain,30,Female,Tablet,1 Month
7816,1956,Standard,34.986000000000004,2022-12-10,2023-09-07,Spain,30,Female,Tablet,12 Months
7824,1959,Basic,3.0,2022-10-21,2023-08-07,Canada,35,Female,Smartphone,1 Month
7825,1959,Basic,3.0,2022-10-21,2023-09-07,Canada,35,Female,Smartphone,1 Month
7826,1959,Basic,3.0,2022-10-21,2023-10-07,Canada,35,Female,Smartphone,1 Month
7827,1959,Standard,4.2,2022-10-21,2023-11-07,Canada,35,Female,Smartphone,1 Month
7838,1963,Basic,3.0,2022-10-27,2023-08-07,United Kingdom,31,Male,Smart TV,1 Month
7839,1963,Basic,3.0,2022-10-27,2023-09-07,United Kingdom,31,Male,Smart TV,1 Month
7840,1963,Basic,3.0,2022-10-27,2023-10-07,United Kingdom,31,Male,Smart TV,1 Month
7841,1963,Basic,3.0,2022-10-27,2023-11-07,United Kingdom,31,Male,Smart TV,1 Month
7842,1964,Basic,3.0,2022-01-11,2023-09-07,Australia,29,Male,Smart TV,1 Month
7843,1964,Basic,3.0,2022-01-11,2023-10-07,Australia,29,Male,Smart TV,1 Month
7844,1964,Basic,3.0,2022-01-11,2023-11-07,Australia,29,Male,Smart TV,1 Month
7847,1965,Standard,34.986000000000004,2022-02-11,2023-10-07,Germany,44,Female,Tablet,12 Months
7848,1966,Basic,3.0,2022-04-11,2023-10-07,France,44,Female,Tablet,1 Month
7849,1966,Basic,3.0,2022-04-11,2023-11-07,France,44,Female,Tablet,1 Month
7850,1966,Premium,7.5,2022-04-11,2023-12-07,France,44,Female,Tablet,1 Month
7852,1966,Basic,3.0,2022-04-11,2023-10-07,France,44,Female,Tablet,1 Month
7872,1972,Basic,3.0,2022-09-11,2023-11-07,Spain,48,Male,Tablet,1 Month
7873,1972,Basic,3.0,2022-09-11,2023-12-07,Spain,48,Male,Tablet,1 Month
7875,1972,Basic,3.0,2022-09-11,2023-11-07,Spain,48,Male,Tablet,1 Month
7876,1972,Standard,4.2,2022-09-11,2023-12-07,Spain,48,Male,Tablet,1 Month
7887,1975,Basic,3.0,2022-04-11,2023-08-07,United States,40,Male,Tablet,1 Month
7888,1975,Basic,3.0,2022-04-11,2023-09-07,United States,40,Male,Tablet,1 Month
7889,1975,Basic,3.0,2022-04-11,2023-10-07,United States,40,Male,Tablet,1 Month
7890,1975,Basic,3.0,2022-04-11,2023-11-07,United States,40,Male,Tablet,1 Month
7891,1975,Basic,3.0,2022-04-11,2023-12-07,United States,40,Male,Tablet,1 Month
7893,1975,Basic,3.0,2022-04-11,2023-08-07,United States,40,Male,Tablet,1 Month
7894,1975,Basic,3.0,2022-04-11,2023-09-07,United States,40,Male,Tablet,1 Month
7895,1975,Basic,3.0,2022-04-11,2023-10-07,United States,40,Male,Tablet,1 Month
7899,1977,Basic,3.0,2022-12-10,2023-10-07,Canada,31,Male,Smartphone,1 Month
7900,1977,Basic,3.0,2022-12-10,2023-11-07,Canada,31,Male,Smartphone,1 Month
7901,1977,Basic,3.0,2022-12-10,2023-12-07,Canada,31,Male,Smartphone,1 Month
7903,1977,Basic,3.0,2022-12-10,2023-10-07,Canada,31,Male,Smartphone,1 Month
7904,1977,Basic,3.0,2022-12-10,2023-11-07,Canada,31,Male,Smartphone,1 Month
7905,1978,Basic,3.0,2022-03-10,2023-10-07,United Kingdom,30,Male,Smart TV,1 Month
7906,1978,Basic,3.0,2022-03-10,2023-11-07,United Kingdom,30,Male,Smart TV,1 Month
7907,1978,Basic,3.0,2022-03-10,2023-12-07,United Kingdom,30,Male,Smart TV,1 Month
7908,1979,Standard,4.2,2022-09-28,2023-09-07,Australia,51,Female,Smartphone,1 Month
7909,1979,Standard,4.2,2022-09-28,2023-10-07,Australia,51,Female,Smartphone,1 Month
7910,1979,Standard,4.2,2022-09-28,2023-11-07,Australia,51,Female,Smartphone,1 Month
7911,1979,Premium,7.5,2022-09-28,2023-12-07,Australia,51,Female,Smartphone,1 Month
7913,1979,Standard,4.2,2022-09-28,2023-09-07,Australia,51,Female,Smartphone,1 Month
7914,1979,Standard,4.2,2022-09-28,2023-10-07,Australia,51,Female,Smartphone,1 Month
7915,1979,Standard,4.2,2022-09-28,2023-11-07,Australia,51,Female,Smartphone,1 Month
7917,1980,Standard,34.986000000000004,2022-09-17,2023-10-07,Germany,42,Female,Laptop,12 Months
7931,1983,Basic,24.990000000000002,2022-09-14,2023-09-07,Mexico,37,Male,Tablet,12 Months
7938,1985,Basic,3.0,2022-06-09,2023-10-07,Italy,40,Male,Tablet,1 Month
7939,1985,Basic,3.0,2022-06-09,2023-11-07,Italy,40,Male,Tablet,1 Month
7940,1985,Standard,4.2,2022-06-09,2023-12-07,Italy,40,Male,Tablet,1 Month
7942,1986,Basic,3.0,2022-08-28,2023-10-07,Spain,27,Male,Smart TV,1 Month
7943,1986,Basic,3.0,2022-08-28,2023-11-07,Spain,27,Male,Smart TV,1 Month
7944,1986,Basic,3.0,2022-08-28,2023-12-07,Spain,27,Male,Smart TV,1 Month
7946,1986,Basic,3.0,2022-08-28,2023-10-07,Spain,27,Male,Smart TV,1 Month
7947,1986,Basic,3.0,2022-08-28,2023-11-07,Spain,27,Male,Smart TV,1 Month
7948,1986,Basic,3.0,2022-08-28,2023-12-07,Spain,27,Male,Smart TV,1 Month
7949,1987,Basic,3.0,2022-07-08,2023-09-07,Spain,31,Male,Smart TV,1 Month
7950,1987,Premium,31.5,2022-07-08,2023-10-07,Spain,31,Male,Smart TV,6 Months
7952,1988,Standard,4.2,2022-07-08,2023-11-07,United States,39,Female,Smartphone,1 Month
7953,1988,Standard,4.2,2022-07-08,2023-12-07,United States,39,Female,Smartphone,1 Month
7955,1988,Standard,4.2,2022-07-08,2023-11-07,United States,39,Female,Smartphone,1 Month
7958,1989,Basic,24.990000000000002,2022-06-08,2023-10-07,Canada,47,Female,Tablet,12 Months
7960,1990,Basic,3.0,2022-07-30,2023-10-07,United States,30,Male,Smart TV,1 Month
7961,1990,Basic,12.600000000000001,2022-07-30,2023-11-07,United States,30,Male,Smart TV,6 Months
7963,1990,Basic,3.0,2022-07-30,2023-10-07,United States,30,Male,Smart TV,1 Month
7964,1992,Basic,3.0,2022-07-30,2023-11-07,Canada,39,Male,Smartphone,1 Month
7965,1992,Basic,3.0,2022-07-30,2023-12-07,Canada,39,Male,Smartphone,1 Month
7967,1992,Basic,3.0,2022-07-30,2023-11-07,Canada,39,Male,Smartphone,1 Month
7968,1992,Basic,3.0,2022-07-30,2023-12-07,Canada,39,Male,Smartphone,1 Month
7977,1996,Basic,3.0,2022-11-07,2023-11-07,France,34,Male,Smart TV,1 Month
